"font family","style","genre","subgenre","monospace","cap","ch","em","ex","ic","lh","foundry","designers","added","updated"
"Fondamento","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Astigmatic","2011-11-16","2019-07-16"
"Fondamento","regular italic","calligraphic","","false","784","400","800","353.515625","784","784","","Astigmatic","2011-11-16","2019-07-16"
"Fontdiner Swanky","regular","display","","false","784","400","800","357.8125","784","784","","Font Diner","2011-01-06","2019-07-16"
"Forum","regular","display","","false","784","400","800","357.8125","784","784","","Denis Masharov","2011-07-06","2019-07-16"
"Francois One","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Vernon Adams","2011-05-04","2019-07-17"
"Frank Ruhl Libre","light","serif","","false","784","400","800","357.8125","784","784","","Yanek Iontef","2016-06-20","2019-07-17"
"Frank Ruhl Libre","regular","serif","","false","784","400","800","357.8125","784","784","","Yanek Iontef","2016-06-20","2019-07-17"
"Frank Ruhl Libre","medium","serif","","false","784","400","800","357.8125","784","784","","Yanek Iontef","2016-06-20","2019-07-17"
"Frank Ruhl Libre","bold","serif","","false","784","400","800","365.234375","784","784","","Yanek Iontef","2016-06-20","2019-07-17"
"Frank Ruhl Libre","black","serif","","false","784","400","800","365.234375","784","784","","Yanek Iontef","2016-06-20","2019-07-17"
"Freckle Face","regular","display","","false","784","400","800","357.8125","784","784","","Astigmatic","2012-11-26","2019-07-16"
"Fredericka the Great","regular","display","","false","784","400","800","357.8125","784","784","","Tart Workshop","2011-12-19","2019-07-25"
"Fredoka One","regular","display","","false","784","400","800","357.8125","784","784","","Milena Brandao","2012-03-14","2019-07-16"
"Freehand","regular","display","","false","784","400","800","357.8125","784","784","","Danh Hong","2011-03-02","2019-07-16"
"Fresca","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Fontstage","2011-12-07","2019-07-16"
"Frijole","regular","display","","false","784","400","800","357.8125","784","784","","Sideshow","2011-12-19","2019-07-16"
"Fruktur","regular","display","","false","784","400","800","357.8125","784","784","","Viktoriya Grabowska","2013-01-16","2019-07-16"
"Fugaz One","regular","display","","false","784","400","800","357.8125","784","784","LatinoType","LatinoType","2011-12-19","2019-07-16"
"GFS Didot","regular","serif","","false","784","400","800","357.8125","784","784","","Greek Font Society","2010-09-21","2019-07-16"
"GFS Neohellenic","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Greek Font Society","2010-09-21","2019-07-16"
"GFS Neohellenic","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Greek Font Society","2010-09-21","2019-07-16"
"GFS Neohellenic","regular italic","sans-serif","","false","784","400","800","353.515625","784","784","","Greek Font Society","2010-09-21","2019-07-16"
"GFS Neohellenic","bold italic","sans-serif","","false","784","400","800","362.109375","784","784","","Greek Font Society","2010-09-21","2019-07-16"
"Gabriela","regular","serif","","false","784","400","800","357.8125","784","784","","Eduardo Tunni","2013-03-06","2019-07-16"
"Gaegu","light","calligraphic","","false","784","400","800","357.8125","784","784","","JIKJI SOFT","2018-02-28","2019-07-16"
"Gaegu","regular","calligraphic","","false","784","400","800","357.8125","784","784","","JIKJI SOFT","2018-02-28","2019-07-16"
"Gaegu","bold","calligraphic","","false","784","400","800","365.234375","784","784","","JIKJI SOFT","2018-02-28","2019-07-16"
"Gafata","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Lautaro Hourcade","2012-10-31","2019-07-16"
"Galada","regular","display","","false","784","400","800","357.8125","784","784","","Multiple Designers","2016-06-20","2019-07-16"
"Galdeano","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Dario Manuel Muhafara","2011-12-07","2019-07-16"
"Galindo","regular","display","","false","784","400","800","357.8125","784","784","","Astigmatic","2012-08-13","2019-07-16"
"Gamja Flower","regular","calligraphic","","false","784","400","800","357.8125","784","784","","YoonDesign Inc","2018-02-23","2019-07-16"
"Gentium Basic","regular","serif","","false","784","400","800","357.8125","784","784","","Victor Gaultney","2011-07-20","2019-07-16"
"Gentium Basic","bold","serif","","false","784","400","800","365.234375","784","784","","Victor Gaultney","2011-07-20","2019-07-16"
"Gentium Basic","regular italic","serif","","false","784","400","800","353.515625","784","784","","Victor Gaultney","2011-07-20","2019-07-16"
"Gentium Basic","bold italic","serif","","false","784","400","800","362.109375","784","784","","Victor Gaultney","2011-07-20","2019-07-16"
"Gentium Book Basic","regular","serif","","false","784","400","800","357.8125","784","784","","Victor Gaultney","2011-08-17","2019-07-16"
"Gentium Book Basic","bold","serif","","false","784","400","800","365.234375","784","784","","Victor Gaultney","2011-08-17","2019-07-16"
"Gentium Book Basic","regular italic","serif","","false","784","400","800","353.515625","784","784","","Victor Gaultney","2011-08-17","2019-07-16"
"Gentium Book Basic","bold italic","serif","","false","784","400","800","362.109375","784","784","","Victor Gaultney","2011-08-17","2019-07-16"
"Geo","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Ben Weiner","2010-11-30","2019-07-16"
"Geo","regular italic","sans-serif","","false","784","400","800","353.515625","784","784","","Ben Weiner","2010-11-30","2019-07-16"
"Geostar","regular","display","","false","784","400","800","357.8125","784","784","","Joe Prince","2011-08-10","2019-07-16"
"Geostar Fill","regular","display","","false","784","400","800","357.8125","784","784","","Joe Prince","2011-08-10","2019-07-16"
"Germania One","regular","display","","false","784","400","800","357.8125","784","784","","John Vargas Beltrán","2012-01-18","2019-07-16"
"Gidugu","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Purushoth Kumar Guttula","2014-12-10","2019-07-16"
"Gilda Display","regular","serif","","false","784","400","800","357.8125","784","784","","Eduardo Tunni","2012-10-31","2019-07-16"
"Give You Glory","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Kimberly Geswein","2011-07-13","2019-07-16"
"Glass Antiqua","regular","display","","false","784","400","800","357.8125","784","784","","Denis Masharov","2012-02-22","2019-07-16"
"Glegoo","regular","serif","","false","784","400","800","357.8125","784","784","","Eduardo Tunni","2012-01-25","2019-07-16"
"Glegoo","bold","serif","","false","784","400","800","365.234375","784","784","","Eduardo Tunni","2012-01-25","2019-07-16"
"Gloria Hallelujah","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Kimberly Geswein","2011-07-27","2019-07-17"
"Goblin One","regular","display","","false","784","400","800","357.8125","784","784","","Sorkin Type","2011-06-29","2019-07-16"
"Gochi Hand","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Huerta Tipográfica","2011-10-05","2019-07-16"
"Gorditas","regular","display","","false","784","400","800","357.8125","784","784","","Gustavo Dipre","2012-03-14","2019-07-16"
"Gorditas","bold","display","","false","784","400","800","365.234375","784","784","","Gustavo Dipre","2012-03-14","2019-07-16"
"Gothic A1","thin","sans-serif","","false","784","400","800","357.8125","784","784","","HanYang I&C Co","2018-02-24","2019-07-16"
"Gothic A1","extra-light","sans-serif","","false","784","400","800","357.8125","784","784","","HanYang I&C Co","2018-02-24","2019-07-16"
"Gothic A1","light","sans-serif","","false","784","400","800","357.8125","784","784","","HanYang I&C Co","2018-02-24","2019-07-16"
"Gothic A1","regular","sans-serif","","false","784","400","800","357.8125","784","784","","HanYang I&C Co","2018-02-24","2019-07-16"
"Gothic A1","medium","sans-serif","","false","784","400","800","357.8125","784","784","","HanYang I&C Co","2018-02-24","2019-07-16"
"Gothic A1","semi-bold","sans-serif","","false","784","400","800","365.234375","784","784","","HanYang I&C Co","2018-02-24","2019-07-16"
"Gothic A1","bold","sans-serif","","false","784","400","800","365.234375","784","784","","HanYang I&C Co","2018-02-24","2019-07-16"
"Gothic A1","extra-bold","sans-serif","","false","784","400","800","365.234375","784","784","","HanYang I&C Co","2018-02-24","2019-07-16"
"Gothic A1","black","sans-serif","","false","784","400","800","365.234375","784","784","","HanYang I&C Co","2018-02-24","2019-07-16"
"Goudy Bookletter 1911","regular","serif","","false","784","400","800","357.8125","784","784","","Barry Schwartz","2011-02-09","2019-07-16"
"Graduate","regular","display","","false","784","400","800","357.8125","784","784","","Eduardo Tunni","2012-03-14","2019-07-16"
"Grand Hotel","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Astigmatic","2012-11-30","2019-07-16"
"Gravitas One","regular","display","","false","784","400","800","357.8125","784","784","","Sorkin Type","2011-06-29","2019-07-16"
"Great Vibes","regular","calligraphic","","false","784","400","800","357.8125","784","784","","TypeSETit","2012-03-29","2019-07-17"
"Grenze","thin","serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2018-09-18","2019-07-25"
"Grenze","extra-light","serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2018-09-18","2019-07-25"
"Grenze","light","serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2018-09-18","2019-07-25"
"Grenze","regular","serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2018-09-18","2019-07-25"
"Grenze","medium","serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2018-09-18","2019-07-25"
"Grenze","semi-bold","serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2018-09-18","2019-07-25"
"Grenze","bold","serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2018-09-18","2019-07-25"
"Grenze","extra-bold","serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2018-09-18","2019-07-25"
"Grenze","black","serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2018-09-18","2019-07-25"
"Grenze","thin italic","serif","","false","784","400","800","353.515625","784","784","","Omnibus-Type","2018-09-18","2019-07-25"
"Grenze","extra-light italic","serif","","false","784","400","800","353.515625","784","784","","Omnibus-Type","2018-09-18","2019-07-25"
"Grenze","light italic","serif","","false","784","400","800","353.515625","784","784","","Omnibus-Type","2018-09-18","2019-07-25"
"Grenze","regular italic","serif","","false","784","400","800","353.515625","784","784","","Omnibus-Type","2018-09-18","2019-07-25"
"Grenze","medium italic","serif","","false","784","400","800","353.515625","784","784","","Omnibus-Type","2018-09-18","2019-07-25"
"Grenze","semi-bold italic","serif","","false","784","400","800","362.109375","784","784","","Omnibus-Type","2018-09-18","2019-07-25"
"Grenze","bold italic","serif","","false","784","400","800","362.109375","784","784","","Omnibus-Type","2018-09-18","2019-07-25"
"Grenze","extra-bold italic","serif","","false","784","400","800","362.109375","784","784","","Omnibus-Type","2018-09-18","2019-07-25"
"Grenze","black italic","serif","","false","784","400","800","362.109375","784","784","","Omnibus-Type","2018-09-18","2019-07-25"
"Griffy","regular","display","","false","784","400","800","357.8125","784","784","","Neapolitan","2012-09-06","2019-07-16"
"Gruppo","regular","display","","false","784","400","800","357.8125","784","784","","Vernon Adams","2010-12-20","2019-07-16"
"Gudea","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Agustina Mingote","2012-01-18","2019-07-16"
"Gudea","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Agustina Mingote","2012-01-18","2019-07-16"
"Gudea","regular italic","sans-serif","","false","784","400","800","353.515625","784","784","","Agustina Mingote","2012-01-18","2019-07-16"
"Gugi","regular","display","","false","784","400","800","357.8125","784","784","","TAE System & Typefaces Co.","2018-02-23","2019-07-16"
"Gurajada","regular","serif","","false","784","400","800","357.8125","784","784","","Purushoth Kumar Guttula","2015-01-08","2019-07-16"
"Habibi","regular","serif","","false","784","400","800","357.8125","784","784","","Magnus Gaarde","2011-12-19","2019-07-16"
"Halant","light","serif","","false","784","400","800","357.8125","784","784","Indian Type Foundry","Indian Type Foundry","2014-08-27","2019-07-16"
"Halant","regular","serif","","false","784","400","800","357.8125","784","784","Indian Type Foundry","Indian Type Foundry","2014-08-27","2019-07-16"
"Halant","medium","serif","","false","784","400","800","357.8125","784","784","Indian Type Foundry","Indian Type Foundry","2014-08-27","2019-07-16"
"Halant","semi-bold","serif","","false","784","400","800","365.234375","784","784","Indian Type Foundry","Indian Type Foundry","2014-08-27","2019-07-16"
"Halant","bold","serif","","false","784","400","800","365.234375","784","784","Indian Type Foundry","Indian Type Foundry","2014-08-27","2019-07-16"
"Hammersmith One","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Sorkin Type","2011-06-29","2019-07-16"
"Hanalei","regular","display","","false","784","400","800","357.8125","784","784","","Astigmatic","2012-11-26","2019-04-18"
"Hanalei Fill","regular","display","","false","784","400","800","357.8125","784","784","","Astigmatic","2012-11-26","2019-07-16"
"Handlee","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Joe Prince","2011-12-13","2019-07-16"
"Hanuman","regular","serif","","false","784","400","800","357.8125","784","784","","Danh Hong","2010-09-21","2019-07-16"
